layer25,"[('▁//', 99.98), ('//', 0.02), ('▁{', 0.0), ('▁\\\\', 0.0), ('▁///', 0.0), ('////', 0.0), ('{', 0.0), ('▁/\\', 0.0), ('}{', 0.0), ('▁""{', 0.0)]","[('▁D', 68.28), ('D', 31.2), ('B', 0.12), ('1', 0.08), ('4', 0.07), ('A', 0.04), ('C', 0.04), ('2', 0.03), ('b', 0.03), ('▁C', 0.02)]","[('cca', 1.15), ('ellig', 0.94), ('▁B', 0.82), ('arter', 0.78), ('ello', 0.77), ('racle', 0.65), ('issa', 0.58), ('gele', 0.57), ('ĕ', 0.48), ('tras', 0.44)]","[('▁D', 79.49), ('D', 18.31), ('1', 0.51), ('B', 0.46), ('4', 0.2), ('2', 0.19), ('▁C', 0.15), ('A', 0.13), ('C', 0.11), ('0', 0.09)]"
layer26,"[('▁""', 50.69), (""▁'"", 34.98), ('▁D', 11.84), (""'"", 0.45), ('▁C', 0.29), ('▁A', 0.27), ('""', 0.12), ('▁B', 0.08), ('▁the', 0.07), (',', 0.05)]","[('▁D', 93.53), ('D', 5.79), ('▁C', 0.14), ('B', 0.13), ('A', 0.08), ('1', 0.07), ('▁B', 0.05), ('▁A', 0.05), ('C', 0.04), ('4', 0.03)]","[('iza', 0.87), ('eg', 0.82), ('heb', 0.7), ('enter', 0.68), ('▁memb', 0.63), ('input', 0.62), ('▁ins', 0.56), ('res', 0.5), ('alu', 0.44), ('uns', 0.43)]","[('▁D', 92.89), ('D', 6.3), ('B', 0.18), ('▁C', 0.15), ('A', 0.09), ('C', 0.09), ('1', 0.06), ('▁A', 0.05), ('▁B', 0.04), ('4', 0.03)]"
layer27,"[('▁turns', 4.53), (':\u2009', 3.29), ('▁could', 1.09), ('▁Turn', 1.08), ('▁turn', 0.96), ('Turn', 0.8), ('could', 0.71), ('♂', 0.69), ('▁turno', 0.64), ('▁enable', 0.64)]","[('▁D', 88.1), ('D', 10.41), ('B', 0.37), ('▁C', 0.2), ('C', 0.18), ('A', 0.17), ('1', 0.11), ('4', 0.06), ('▁A', 0.06), ('▁B', 0.05)]","[('▁(', 14.17), ('kem', 2.21), ('▁to', 1.15), ('▁c', 1.12), ('▁of', 0.91), ('C', 0.66), ('<0x0A>', 0.62), ('▁an', 0.53), ('2', 0.44), ('<0xE2>', 0.43)]","[('▁D', 85.86), ('D', 11.95), ('C', 0.45), ('▁C', 0.4), ('B', 0.39), ('1', 0.17), ('2', 0.12), ('A', 0.11), ('▁B', 0.09), ('4', 0.07)]"
layer28,"[('▁D', 99.98), ('▁C', 0.01), ('▁{', 0.0), ('▁B', 0.0), ('▁Д', 0.0), ('▁DE', 0.0), ('D', 0.0), ('▁({', 0.0), ('🌍', 0.0), ('DF', 0.0)]","[('▁D', 98.58), ('D', 1.24), ('▁C', 0.1), ('▁B', 0.03), ('C', 0.02), ('B', 0.02), ('▁{', 0.01), ('A', 0.0), ('▁A', 0.0), ('▁(', 0.0)]","[('“', 11.51), ('–', 8.9), ('2', 4.95), ('×', 3.74), ('1', 2.52), ('8', 1.63), ('5', 1.6), ('—', 1.46), ('3', 1.04), ('6', 0.99)]","[('D', 49.38), ('▁D', 47.66), ('B', 1.35), ('C', 0.47), ('▁C', 0.24), ('A', 0.22), ('▁B', 0.11), ('2', 0.1), ('1', 0.07), ('▁{', 0.05)]"
layer29,"[('<0xF0>', 55.33), ('▁J', 10.42), ('<0xE2>', 4.79), ('✔', 4.5), ('<0xEF>', 3.67), ('J', 0.88), ('✅', 0.84), ('&#', 0.53), ('✿', 0.51), ('★', 0.49)]","[('▁D', 54.62), ('D', 40.42), ('B', 1.81), ('C', 0.72), ('▁C', 0.45), ('▁B', 0.33), ('A', 0.28), ('<0xF0>', 0.2), ('▁{', 0.16), ('<0x0A>', 0.15)]","[('4', 11.01), ('6', 10.91), ('1', 10.69), ('5', 7.98), ('7', 6.17), ('8', 5.38), ('-', 4.47), ('x', 2.72), ('0', 1.93), ('(', 1.32)]","[('D', 78.93), ('▁D', 13.12), ('B', 3.31), ('C', 1.0), ('A', 0.77), ('5', 0.45), ('4', 0.38), ('1', 0.37), ('2', 0.18), ('0', 0.17)]"
layer30,"[('▁Попис', 6.7), ('▁Хронологија', 3.58), ('mathchar', 2.86), ('▁Einzelnach', 2.71), ('ynomial', 1.66), ('ampio', 1.43), ('aucoup', 1.07), ('onda', 0.83), ('ershell', 0.81), ('лен', 0.72)]","[('D', 67.78), ('▁D', 20.48), ('B', 3.39), ('▁{', 2.19), ('C', 1.3), ('A', 0.74), ('▁B', 0.43), ('▁C', 0.22), ('5', 0.19), ('<0xF0>', 0.18)]","[(',', 47.9), ('<0x0A>', 16.09), ('▁(', 10.07), ('2', 3.24), ('1', 2.68), ('3', 2.57), ('.', 2.09), ('▁on', 1.6), ('▁-', 1.34), ('▁an', 0.82)]","[('▁D', 65.78), ('D', 10.72), ('<0x0A>', 5.27), ('▁{', 2.46), ('▁(', 2.14), ('1', 1.87), ('▁B', 1.61), ('5', 1.37), ('4', 1.17), ('0', 1.16)]"
layer31,"[('▁', 99.27), ('0', 0.01), ('1', 0.01), ('▁(', 0.01), ('▁▁', 0.01), ('▁Django', 0.0), ('▁bid', 0.0), ('2', 0.0), ('▁dispon', 0.0), ('(', 0.0)]","[('▁D', 59.11), ('D', 14.27), ('▁{', 4.63), ('<0xF0>', 3.03), ('▁(', 2.98), ('▁B', 1.8), ('<0x0A>', 1.31), ('▁C', 1.2), ('1', 0.98), ('4', 0.9)]","[('textt', 15.1), ('▁geprüft', 9.92), ('ungsseite', 2.26), ('Ḩ', 1.9), ('▁beskre', 1.31), ('archivi', 1.23), ('▁(`', 1.1), ('▁kwiet', 1.1), ('▁prü', 1.03), ('itmap', 0.95)]","[('▁D', 68.55), ('▁{', 12.39), ('<0xF0>', 4.19), ('▁(', 3.64), ('<0x0A>', 3.16), ('▁B', 1.85), ('▁C', 1.45), ('<0xE2>', 0.57), ('4', 0.27), ('0', 0.22)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 39.11), ('archivi', 20.26), ('textt', 5.79), ('▁konn', 4.2), ('▁partiellement', 2.14), ('Portail', 1.83), ('bolds', 1.32), ('embros', 1.28), ('Sito', 1.27), ('ѐ', 1.21)]","[('пута', 79.73), ('▁partiellement', 3.18), ('сылки', 0.77), ('▁cí', 0.64), ('▁Censo', 0.51), ('▁virtuel', 0.51), ('empre', 0.47), ('sterd', 0.39), ('bolds', 0.37), ('▁totalité', 0.3)]","[('пута', 27.22), ('сылки', 3.38), ('penas', 3.16), ('embros', 3.16), ('▁partiellement', 3.1), ('textt', 2.4), ('▁virtuel', 2.29), ('▁cí', 2.06), ('▁totalité', 1.37), ('sterd', 0.94)]","[('пута', 70.53), ('▁partiellement', 3.82), ('сылки', 1.69), ('▁cí', 1.21), ('▁virtuel', 1.11), ('embros', 0.69), ('▁totalité', 0.64), ('sterd', 0.64), ('bolds', 0.55), ('empre', 0.53)]"
layer1,"[('%%%%', 1.68), ('kin', 1.5), ('ol', 1.0), ('pick', 0.89), ('ing', 0.58), ('TRAN', 0.52), ('ne', 0.49), ('osa', 0.44), ('ric', 0.42), ('▁Pick', 0.39)]","[('1', 44.94), ('2', 26.42), ('3', 6.54), ('4', 3.46), ('6', 3.05), ('0', 3.01), ('5', 2.38), ('8', 2.28), ('7', 2.1), ('9', 1.43)]","[('2', 48.91), ('1', 17.7), ('6', 8.04), ('3', 5.73), ('5', 4.79), ('7', 3.97), ('4', 2.83), ('9', 1.5), ('8', 1.42), ('0', 0.29)]","[('1', 41.71), ('2', 41.37), ('3', 5.09), ('6', 3.11), ('4', 2.2), ('5', 2.02), ('7', 1.68), ('8', 1.16), ('9', 0.8), ('0', 0.74)]"
layer2,"[('▁kernel', 0.92), ('▁ess', 0.63), ('▁cui', 0.6), ('ǒ', 0.56), ('▁tun', 0.53), ('▁itself', 0.48), ('▁divers', 0.48), ('<0xA6>', 0.4), ('▁im', 0.38), ('aterra', 0.37)]","[('1', 30.37), ('2', 19.5), ('3', 5.87), ('4', 3.77), ('6', 3.7), ('5', 3.68), ('0', 3.2), ('7', 3.16), ('8', 3.04), ('9', 2.01)]","[('anto', 3.41), ('iből', 2.32), ('unda', 1.64), ('xp', 1.03), ('icky', 0.78), ('ello', 0.72), ('="".', 0.63), ('ąż', 0.46), ('chio', 0.45), ('vano', 0.44)]","[('1', 34.33), ('2', 18.25), ('3', 10.57), ('4', 5.79), ('5', 4.66), ('8', 4.56), ('7', 4.06), ('6', 3.94), ('0', 2.83), ('9', 1.08)]"
layer3,"[('▁sudden', 1.14), ('▁noise', 0.81), ('▁veget', 0.75), ('▁log', 0.69), ('▁balance', 0.51), ('▁Cha', 0.5), ('▁false', 0.48), ('▁Bal', 0.46), ('▁ab', 0.46), ('kar', 0.42)]","[('1', 36.74), ('2', 23.79), ('3', 9.79), ('8', 4.92), ('4', 4.46), ('0', 3.27), ('6', 3.14), ('7', 2.75), ('5', 2.69), ('9', 1.15)]","[('xt', 2.13), ('oda', 1.27), ('▁neutral', 1.15), ('ë', 0.74), ('arten', 0.65), ('▁Murray', 0.58), ('ahn', 0.57), ('nor', 0.57), ('▁sec', 0.57), ('wald', 0.56)]","[('1', 40.83), ('2', 19.9), ('3', 7.94), ('0', 5.64), ('4', 4.82), ('6', 3.99), ('5', 3.32), ('7', 3.17), ('8', 2.54), ('9', 1.61)]"
layer4,"[('▁questions', 3.7), ('▁sí', 2.04), ('▁Question', 1.86), ('▁yes', 1.54), ('▁answers', 0.85), ('▁satisf', 0.79), ('▁Answer', 0.77), ('▁answered', 0.67), ('▁Gemeins', 0.63), ('▁answer', 0.59)]","[('1', 44.22), ('2', 13.25), ('4', 5.05), ('0', 5.02), ('3', 4.35), ('5', 4.04), ('6', 3.78), ('8', 2.73), ('7', 2.36), ('9', 1.12)]","[('egen', 2.13), ('verte', 0.67), ('éal', 0.58), ('ég', 0.56), ('▁Az', 0.39), ('tegr', 0.39), ('fol', 0.39), ('▁Dum', 0.34), ('ób', 0.34), ('testing', 0.34)]","[('1', 35.8), ('2', 16.59), ('3', 7.49), ('8', 5.93), ('6', 4.34), ('7', 4.16), ('4', 3.91), ('0', 3.13), ('5', 2.38), ('9', 1.94)]"
layer5,"[('oro', 1.03), ('lat', 0.88), ('ֵ', 0.66), ('нциклопеди', 0.64), ('▁chron', 0.55), ('BS', 0.53), ('▁Ng', 0.45), ('▁Ts', 0.38), ('RGB', 0.38), ('ellow', 0.33)]","[('1', 43.96), ('2', 16.05), ('3', 6.02), ('8', 4.34), ('0', 3.58), ('6', 3.46), ('4', 2.6), ('7', 2.48), ('5', 2.0), ('9', 1.52)]","[('logs', 2.46), ('1', 1.89), ('2', 0.92), ('nt', 0.88), ('0', 0.76), ('lices', 0.67), ('▁stability', 0.64), ('6', 0.58), ('NT', 0.57), ('rin', 0.54)]","[('1', 59.59), ('2', 17.11), ('0', 4.02), ('3', 3.85), ('6', 3.44), ('8', 3.19), ('4', 2.2), ('7', 1.97), ('9', 1.48), ('5', 1.41)]"
layer6,"[('▁answers', 1.73), ('▁values', 1.57), ('▁answer', 1.42), ('▁respond', 1.14), ('▁most', 0.97), ('▁solutions', 0.95), ('▁prompt', 0.87), ('▁_', 0.75), ('▁decision', 0.71), ('▁candid', 0.58)]","[('1', 50.53), ('2', 9.9), ('3', 4.29), ('4', 3.79), ('8', 3.78), ('9', 2.94), ('6', 2.64), ('0', 2.24), ('7', 2.2), ('5', 1.76)]","[('ouri', 1.49), ('dorf', 1.15), ('▁Commons', 1.13), ('rier', 0.76), ('Пе', 0.73), ('continu', 0.7), ('▁Baker', 0.68), ('oggle', 0.68), ('ordinate', 0.62), ('▁continu', 0.56)]","[('1', 64.73), ('2', 8.04), ('4', 4.41), ('3', 2.9), ('6', 2.83), ('8', 1.87), ('0', 1.57), ('7', 1.29), ('9', 1.11), ('5', 0.77)]"
layer7,"[('acci', 1.63), ('平', 1.04), ('witz', 0.93), ('▁delta', 0.86), ('bst', 0.76), ('▁enumer', 0.61), ('▁ad', 0.51), ('▁directive', 0.49), ('▁dich', 0.46), ('▁probabil', 0.43)]","[('1', 72.58), ('2', 6.87), ('3', 2.6), ('4', 2.4), ('6', 1.18), ('0', 0.97), ('8', 0.94), ('9', 0.85), ('5', 0.74), ('<0x0A>', 0.64)]","[('nitz', 18.12), ('berts', 3.5), ('anus', 1.18), ('egos', 1.16), ('▁références', 1.14), ('itz', 0.71), ('▁nas', 0.59), ('ṛ', 0.45), ('onas', 0.43), ('se', 0.41)]","[('1', 68.24), ('2', 5.76), ('4', 4.13), ('3', 4.1), ('9', 2.51), ('6', 2.12), ('8', 1.93), ('5', 1.48), ('0', 1.12), ('7', 0.81)]"
layer8,"[('▁Mitchell', 0.98), ('cul', 0.59), ('▁hands', 0.56), ('fty', 0.54), ('▁process', 0.51), ('▁Graphics', 0.51), ('▁Zag', 0.45), ('▁ris', 0.43), ('PG', 0.4), ('▁properly', 0.38)]","[('1', 65.68), ('2', 4.95), ('3', 4.61), ('4', 3.24), ('8', 2.19), ('9', 2.0), ('5', 1.58), ('6', 1.5), ('0', 1.11), ('<0x0A>', 0.97)]","[('eten', 1.63), ('pit', 1.41), ('expl', 1.26), ('▁rid', 0.85), ('ias', 0.76), ('nak', 0.7), ('▁dess', 0.63), ('▁Gir', 0.6), ('▁Jakob', 0.58), ('њи', 0.55)]","[('1', 68.93), ('2', 13.76), ('3', 5.22), ('4', 2.47), ('9', 1.56), ('0', 1.5), ('6', 1.42), ('5', 1.13), ('7', 0.84), ('8', 0.41)]"
layer9,"[('▁answer', 3.01), ('▁answering', 1.81), ('▁answered', 1.78), ('지', 0.68), ('Answer', 0.57), ('issen', 0.5), ('utch', 0.45), ('▁enumer', 0.43), ('▁privile', 0.39), ('▁sources', 0.36)]","[('1', 71.49), ('2', 9.49), ('3', 7.79), ('4', 2.06), ('9', 1.49), ('0', 1.04), ('5', 0.75), ('6', 0.75), ('7', 0.72), ('8', 0.44)]","[('гани', 1.52), ('ami', 1.19), ('abe', 1.09), ('guide', 0.59), ('anie', 0.57), ('sin', 0.56), ('riere', 0.54), ('nel', 0.45), ('äd', 0.44), ('ktur', 0.42)]","[('1', 63.69), ('3', 9.34), ('2', 7.34), ('0', 1.96), ('4', 1.88), ('9', 1.36), ('5', 1.23), ('A', 1.16), ('8', 0.91), ('6', 0.85)]"
layer10,"[('▁middle', 2.34), ('inas', 1.74), ('▁indeed', 0.92), ('▁estaven', 0.82), ('▁Ge', 0.59), ('▁centre', 0.47), ('▁iz', 0.46), ('annels', 0.45), ('▁governor', 0.42), ('▁above', 0.41)]","[('1', 59.3), ('3', 9.45), ('2', 7.94), ('0', 2.61), ('4', 2.05), ('9', 0.87), ('5', 0.81), ('A', 0.74), ('7', 0.68), ('▁', 0.59)]","[('Connect', 0.96), ('▁nature', 0.73), ('▁Claude', 0.51), ('Alert', 0.45), ('▁Nelson', 0.44), ('vet', 0.4), ('opus', 0.37), ('▁grud', 0.35), ('▁Rights', 0.34), ('▁States', 0.3)]","[('1', 59.39), ('3', 17.98), ('2', 10.72), ('0', 2.3), ('4', 2.23), ('5', 0.46), ('6', 0.45), ('▁', 0.44), ('9', 0.36), ('8', 0.36)]"
layer11,"[('uge', 1.45), ('iam', 1.04), ('schau', 0.79), ('ARN', 0.67), ('uren', 0.66), ('➖', 0.59), ('▁wire', 0.58), ('veg', 0.56), ('▁interview', 0.52), ('idos', 0.46)]","[('1', 56.03), ('3', 17.39), ('2', 10.47), ('0', 2.41), ('4', 2.3), ('5', 0.6), ('8', 0.54), ('6', 0.48), ('▁', 0.46), ('9', 0.34)]","[('undle', 1.27), ('elsk', 1.22), ('▁amet', 1.2), ('zan', 0.9), ('iente', 0.66), ('▁indu', 0.66), ('alia', 0.55), ('jours', 0.53), ('▁confer', 0.5), ('voor', 0.49)]","[('1', 50.98), ('2', 20.2), ('3', 11.81), ('0', 4.89), ('4', 2.27), ('▁(', 0.65), ('8', 0.51), ('▁', 0.49), ('5', 0.45), ('6', 0.41)]"
layer12,"[('alion', 3.09), ('▁gepubliceerd', 1.69), ('iemann', 1.28), ('▁Wikipédia', 0.84), ('yal', 0.83), ('arel', 0.82), ('▁Schön', 0.71), ('ány', 0.62), ('wik', 0.58), ('rès', 0.54)]","[('1', 50.27), ('3', 15.77), ('2', 14.56), ('0', 7.06), ('4', 2.51), ('5', 0.64), ('▁(', 0.43), ('8', 0.32), ('6', 0.29), ('b', 0.27)]","[('orp', 0.87), ('口', 0.71), ('apt', 0.67), ('▁Hend', 0.46), ('▁rund', 0.46), ('сь', 0.44), ('bert', 0.39), ('▁cho', 0.35), ('▁встре', 0.34), ('writ', 0.32)]","[('1', 37.64), ('2', 15.66), ('3', 12.98), ('0', 4.51), ('A', 2.5), ('4', 2.34), ('b', 1.43), ('▁(', 0.78), ('c', 0.77), ('B', 0.69)]"
layer13,"[('neur', 1.5), ('▁properly', 0.91), ('ner', 0.69), ('▁correctly', 0.65), ('ico', 0.65), ('▁organ', 0.61), ('▁rela', 0.59), ('endet', 0.58), ('▁main', 0.46), ('▁skill', 0.44)]","[('1', 33.11), ('2', 11.41), ('3', 7.42), ('0', 3.17), ('A', 2.95), ('▁', 2.79), ('▁(', 2.49), ('<0x0A>', 1.37), ('R', 1.12), ('4', 1.12)]","[('▁mét', 1.1), ('▁dy', 0.73), ('▁Lö', 0.57), ('dom', 0.53), ('aglia', 0.51), ('▁ber', 0.5), ('▁davon', 0.47), ('вич', 0.45), ('▁determin', 0.41), ('IOS', 0.4)]","[('1', 49.31), ('2', 11.58), ('3', 5.16), ('▁', 3.11), ('0', 2.8), ('A', 1.72), ('4', 1.21), ('c', 1.11), ('b', 1.06), ('B', 0.98)]"
layer14,"[('arn', 1.48), ('▁ON', 1.3), ('cius', 1.04), ('que', 0.75), ('ius', 0.72), ('antics', 0.7), ('▁employee', 0.69), ('ori', 0.48), ('ique', 0.46), ('ant', 0.41)]","[('1', 48.7), ('2', 7.71), ('3', 4.21), ('A', 3.23), ('0', 2.44), ('B', 2.13), ('c', 1.92), ('b', 1.67), ('4', 1.26), ('<0x0A>', 1.17)]","[('▁if', 1.11), ('leid', 0.91), ('外', 0.5), ('▁nuclear', 0.43), ('<0x87>', 0.43), ('▁num', 0.42), ('▁Sor', 0.42), ('▁person', 0.35), ('cono', 0.34), ('necess', 0.34)]","[('1', 53.16), ('2', 10.67), ('3', 4.16), ('A', 4.03), ('4', 3.36), ('B', 2.33), ('<0x0A>', 1.87), ('0', 1.29), ('▁A', 1.02), ('b', 0.97)]"
layer15,"[('scheid', 5.54), ('isl', 0.75), ('psum', 0.69), ('ответ', 0.61), ('▁onderwerp', 0.56), ('atta', 0.5), ('RT', 0.49), ('correct', 0.45), ('rw', 0.45), ('rt', 0.44)]","[('1', 47.59), ('2', 7.19), ('<0x0A>', 3.5), ('3', 3.43), ('A', 2.54), ('4', 2.52), ('0', 2.46), ('▁_', 1.73), ('B', 1.68), ('▁R', 1.27)]","[('brie', 1.31), ('▁Dal', 0.83), ('▁Naz', 0.61), ('wod', 0.6), ('owi', 0.55), ('nez', 0.54), ('▁dal', 0.43), ('ów', 0.41), ('bye', 0.39), ('ogn', 0.38)]","[('1', 45.81), ('2', 6.04), ('3', 4.73), ('b', 3.12), ('▁H', 3.12), ('4', 3.0), ('<0x0A>', 2.67), ('R', 2.04), ('▁_', 2.03), ('B', 1.95)]"
layer16,"[('▁conservation', 1.57), ('A', 1.06), ('pages', 0.6), ('nat', 0.55), ('▁ASP', 0.48), ('ativ', 0.48), ('▁unsafe', 0.47), ('▁bast', 0.47), ('▁none', 0.45), ('▁correct', 0.44)]","[('1', 46.66), ('A', 6.14), ('<0x0A>', 5.08), ('2', 4.33), ('B', 3.67), ('3', 2.83), ('▁H', 2.71), ('4', 2.32), ('▁A', 1.65), ('b', 1.51)]","[('quelle', 6.11), ('amerikanischer', 1.89), ('virti', 1.63), ('gresql', 1.46), ('ango', 1.29), ('стви', 1.13), ('beck', 0.93), ('gestellt', 0.69), ('stelle', 0.67), ('ederb', 0.62)]","[('1', 27.19), ('▁A', 11.51), ('A', 9.01), ('<0x0A>', 4.04), ('B', 3.31), ('▁_', 2.71), ('▁C', 2.55), ('▁H', 2.47), ('2', 2.38), ('3', 1.89)]"
layer17,"[('label', 1.3), (""]{'"", 0.96), ('ена', 0.93), ('ske', 0.75), ('TD', 0.61), ('局', 0.56), ('={', 0.51), ('<0xA6>', 0.42), ('▁siège', 0.38), ('<0xCA>', 0.37)]","[('1', 24.13), ('A', 20.49), ('▁A', 6.26), ('B', 5.84), ('4', 4.11), ('D', 3.66), ('3', 2.93), ('<0x0A>', 2.38), ('▁D', 2.1), ('2', 1.78)]","[('▁Sank', 1.18), ('▁Lan', 0.94), ('jen', 0.71), ('ville', 0.62), ('▁name', 0.55), ('▁beskre', 0.53), ('mut', 0.48), ('оне', 0.48), ('▁Tier', 0.45), ('▁Gemeinsame', 0.44)]","[('1', 34.86), ('A', 11.72), ('▁A', 5.9), ('4', 4.35), ('3', 3.88), ('2', 3.12), ('<0x0A>', 2.97), ('b', 2.85), ('B', 2.6), ('▁D', 2.28)]"
layer18,"[('A', 17.29), ('▁A', 17.1), ('▁alphabet', 14.29), ('▁#', 11.13), ('▁none', 6.07), ('▁letter', 2.76), ('▁А', 1.38), ('А', 0.95), ('▁None', 0.84), ('▁#(', 0.42)]","[('A', 53.37), ('▁A', 29.65), ('1', 2.13), ('B', 1.47), ('b', 1.18), ('▁#', 0.97), ('C', 0.78), ('▁C', 0.72), ('▁D', 0.58), ('D', 0.57)]","[('iből', 4.45), ('äler', 1.34), ('▁Nap', 1.05), ('ذ', 0.89), ('▁Alc', 0.68), ('▁aff', 0.6), ('▁Stim', 0.53), ('irst', 0.51), ('▁Nar', 0.47), ('ewrite', 0.46)]","[('A', 53.24), ('▁A', 29.07), ('B', 1.59), ('b', 1.1), ('C', 0.85), ('▁D', 0.81), ('▁C', 0.6), ('c', 0.59), ('1', 0.49), ('D', 0.43)]"
layer19,"[('A', 33.45), ('▁A', 9.22), ('▁', 4.12), ('▁AD', 1.04), ('▁{', 0.92), ('3', 0.72), ('P', 0.56), ('▁III', 0.51), ('▁CD', 0.45), ('G', 0.42)]","[('A', 64.98), ('▁A', 30.62), ('B', 0.43), ('1', 0.42), ('b', 0.4), ('▁D', 0.39), ('C', 0.31), ('▁C', 0.21), ('2', 0.19), ('3', 0.15)]","[('orsz', 3.86), ('cca', 0.63), ('ж', 0.51), ('▁Alg', 0.4), ('BIT', 0.39), ('▁automat', 0.38), ('▁jsf', 0.37), ('▁firefox', 0.37), ('gens', 0.37), ('роди', 0.36)]","[('A', 72.38), ('▁A', 21.44), ('b', 0.79), ('1', 0.7), ('B', 0.51), ('2', 0.46), ('4', 0.38), ('3', 0.37), ('c', 0.33), ('C', 0.32)]"
layer20,"[('▁D', 99.94), ('D', 0.06), ('▁Д', 0.0), ('▁d', 0.0), ('Д', 0.0), ('DS', 0.0), ('▁DE', 0.0), ('DE', 0.0), ('DF', 0.0), ('d', 0.0)]","[('▁D', 46.9), ('A', 33.08), ('▁A', 9.31), ('D', 9.27), ('b', 0.21), ('B', 0.18), ('1', 0.16), ('C', 0.13), ('2', 0.12), ('c', 0.08)]","[('▁intention', 1.72), ('▁b', 1.63), ('каз', 1.59), ('▁che', 0.56), ('▁da', 0.5), ('▁fort', 0.49), ('▁succ', 0.46), ('vre', 0.41), ('b', 0.4), ('LENG', 0.36)]","[('▁D', 50.9), ('A', 27.38), ('D', 15.6), ('▁A', 3.57), ('b', 1.03), ('B', 0.19), ('1', 0.17), ('2', 0.13), ('d', 0.12), ('C', 0.12)]"
layer21,"[('▁D', 99.99), ('D', 0.01), ('▁Д', 0.0), ('▁C', 0.0), ('▁Des', 0.0), ('▁Deep', 0.0), ('▁Cong', 0.0), ('▁Cap', 0.0), ('▁option', 0.0), ('Delta', 0.0)]","[('▁D', 84.39), ('D', 11.5), ('A', 3.38), ('▁A', 0.25), ('b', 0.2), ('1', 0.05), ('B', 0.04), ('2', 0.03), ('C', 0.03), ('▁C', 0.02)]","[('▁A', 99.7), ('A', 0.18), ('▁А', 0.01), ('▁B', 0.0), ('wick', 0.0), ('1', 0.0), ('2', 0.0), ('▁AA', 0.0), ('▁II', 0.0), ('▁C', 0.0)]","[('A', 37.09), ('▁D', 32.77), ('▁A', 24.18), ('D', 5.19), ('1', 0.22), ('2', 0.12), ('B', 0.07), ('b', 0.06), ('▁C', 0.06), ('3', 0.04)]"
layer22,"[('▁A', 26.4), ('良', 1.31), ('abord', 0.98), ('atol', 0.88), ('▁externes', 0.78), ('▁III', 0.78), ('CTYPE', 0.69), ('▁Cs', 0.58), ('▁B', 0.51), ('房', 0.44)]","[('▁A', 56.26), ('A', 31.19), ('▁D', 10.73), ('D', 1.53), ('B', 0.06), ('▁C', 0.05), ('▁B', 0.05), ('C', 0.04), ('b', 0.03), ('a', 0.01)]","[('decl', 1.52), ('▁delayed', 1.19), ('▁sig', 0.98), ('iből', 0.62), ('▁pav', 0.62), ('▁joined', 0.52), ('▁ep', 0.48), ('才', 0.4), ('endl', 0.37), ('▁cargo', 0.36)]","[('▁D', 50.93), ('A', 19.21), ('D', 14.28), ('▁A', 13.57), ('▁C', 0.79), ('C', 0.45), ('B', 0.19), ('▁B', 0.19), ('b', 0.06), ('a', 0.04)]"
layer23,"[('hein', 1.04), ('férences', 0.95), ('▁Wein', 0.73), ('▁Night', 0.72), ('▁Wikipédia', 0.65), ('▁prüfe', 0.54), ('ango', 0.51), ('▁familjen', 0.49), ('▁Bien', 0.46), ('uur', 0.39)]","[('▁D', 35.9), ('A', 33.88), ('D', 14.16), ('▁A', 13.52), ('C', 0.81), ('▁C', 0.6), ('B', 0.26), ('▁B', 0.15), ('1', 0.11), ('b', 0.09)]","[('adi', 0.72), ('ST', 0.68), ('And', 0.59), ('▁fir', 0.57), ('▁And', 0.53), ('št', 0.52), ('or', 0.51), ('▁spo', 0.5), ('ire', 0.45), ('ierra', 0.4)]","[('A', 65.91), ('D', 11.88), ('▁A', 10.56), ('▁D', 9.08), ('C', 0.65), ('B', 0.58), ('▁C', 0.25), ('b', 0.17), ('1', 0.16), ('▁B', 0.12)]"
layer24,"[('▁A', 65.4), ('A', 4.68), ('▁А', 1.01), ('<0xF0>', 0.69), ('ili', 0.36), ('TT', 0.25), ('agin', 0.22), ('is', 0.14), ('ds', 0.14), ('▁immagini', 0.14)]","[('A', 67.89), ('▁A', 25.78), ('D', 3.51), ('▁D', 2.32), ('B', 0.14), ('C', 0.14), ('▁C', 0.05), ('1', 0.03), ('▁B', 0.02), ('a', 0.02)]","[('▁A', 94.63), ('A', 5.34), ('▁А', 0.01), ('а', 0.0), ('▁а', 0.0), ('a', 0.0), ('А', 0.0), ('▁Veg', 0.0), ('▁Ari', 0.0), ('ade', 0.0)]","[('A', 58.42), ('▁A', 41.42), ('D', 0.08), ('▁D', 0.07), ('B', 0.0), ('C', 0.0), ('a', 0.0), ('▁C', 0.0), ('1', 0.0), ('▁B', 0.0)]"
