layer26,"[('▁D', 98.68), (""▁'"", 0.66), ('▁""', 0.3), ('▁A', 0.14), ('▁B', 0.03), ('▁E', 0.02), ('▁C', 0.01), (""'"", 0.01), ('A', 0.01), ('D', 0.01)]","[('▁A', 65.19), ('A', 34.21), ('▁D', 0.33), ('B', 0.07), ('▁C', 0.06), ('▁B', 0.04), ('C', 0.03), ('D', 0.02), ('1', 0.01), ('a', 0.0)]","[('▁s', 4.81), ('ima', 2.65), ('ena', 2.11), ('utter', 0.85), ('lets', 0.75), ('geg', 0.74), ('aza', 0.72), ('imet', 0.66), ('▁ster', 0.59), ('da', 0.55)]","[('▁A', 50.39), ('A', 49.13), ('▁D', 0.22), ('B', 0.07), ('▁C', 0.06), ('C', 0.04), ('▁B', 0.03), ('D', 0.02), ('1', 0.01), ('a', 0.01)]"
layer27,"[('▁turns', 3.24), (':\u2009', 1.9), ('▁turno', 1.16), ('▁()', 0.64), ('♂', 0.58), ('Receive', 0.49), ('▁Turn', 0.49), ('aterra', 0.48), ('aters', 0.45), ('▁има', 0.44)]","[('A', 60.84), ('▁A', 38.69), ('▁D', 0.15), ('B', 0.1), ('C', 0.06), ('▁C', 0.05), ('D', 0.03), ('▁B', 0.02), ('1', 0.01), ('a', 0.01)]","[('▁(', 4.88), ('▁into', 1.37), ('ulas', 0.85), ('▁voc', 0.79), ('etten', 0.73), ('ulo', 0.7), ('▁n', 0.68), ('nof', 0.65), ('▁onto', 0.61), ('anos', 0.56)]","[('A', 86.02), ('▁A', 13.27), ('▁D', 0.21), ('B', 0.13), ('C', 0.13), ('D', 0.06), ('▁C', 0.06), ('▁B', 0.04), ('1', 0.02), ('2', 0.01)]"
layer28,"[('▁D', 76.07), ('▁A', 23.82), ('▁B', 0.1), ('▁C', 0.01), ('A', 0.0), ('▁А', 0.0), ('▁Д', 0.0), ('D', 0.0), ('▁{', 0.0), ('C', 0.0)]","[('▁A', 75.59), ('A', 22.55), ('▁D', 1.65), ('▁B', 0.1), ('▁C', 0.05), ('B', 0.02), ('D', 0.02), ('C', 0.02), ('▁А', 0.0), ('▁{', 0.0)]","[('–', 3.53), ('—', 2.74), ('“', 2.27), ('B', 1.3), ('A', 1.24), ('def', 1.18), ('The', 1.14), ('…', 1.08), ('1', 0.94), ('2', 0.8)]","[('A', 65.95), ('▁A', 33.79), ('B', 0.09), ('▁D', 0.06), ('D', 0.04), ('C', 0.03), ('▁B', 0.02), ('▁C', 0.02), ('▁А', 0.0), ('a', 0.0)]"
layer29,"[('<0xF0>', 45.89), ('✔', 18.89), ('<0xE2>', 12.73), ('<0xEF>', 3.19), ('✅', 1.73), ('☆', 0.58), ('★', 0.53), ('\u200d', 0.43), ('<0xEE>', 0.31), ('✿', 0.3)]","[('A', 70.89), ('▁A', 28.64), ('B', 0.13), ('▁D', 0.11), ('▁B', 0.06), ('C', 0.05), ('D', 0.05), ('▁C', 0.03), ('▁А', 0.02), ('<0x0A>', 0.0)]","[('1', 60.73), ('-', 5.7), ('6', 4.61), ('8', 4.39), ('0', 3.49), ('7', 3.11), ('2', 3.04), ('5', 3.03), ('3', 1.07), ('th', 0.57)]","[('A', 93.29), ('▁A', 5.58), ('B', 0.52), ('D', 0.24), ('C', 0.22), ('▁D', 0.03), ('1', 0.02), ('▁B', 0.02), ('▁А', 0.01), ('<0x0A>', 0.01)]"
layer30,"[('unos', 1.27), ('ryty', 1.18), ('коно', 0.82), ('▁{', 0.76), ('mathchar', 0.7), ('р', 0.51), ('\x91', 0.5), ('лен', 0.48), ('utos', 0.48), ('illaume', 0.47)]","[('A', 94.01), ('▁A', 4.87), ('B', 0.39), ('C', 0.21), ('D', 0.2), ('▁{', 0.06), ('▁B', 0.05), ('▁А', 0.04), ('▁D', 0.04), ('<0x0A>', 0.01)]","[('▁I', 61.06), ('<0x0A>', 8.19), (',', 5.91), ('▁from', 3.85), ('▁(', 2.92), ('0', 1.92), ('1', 0.91), ('▁-', 0.9), ('3', 0.88), ('▁on', 0.86)]","[('A', 50.05), ('▁A', 43.37), ('<0x0A>', 1.47), ('▁B', 1.04), ('▁D', 0.72), ('1', 0.51), ('B', 0.41), ('▁{', 0.3), ('<0xF0>', 0.28), ('▁(', 0.26)]"
layer31,"[('▁', 97.73), ('▁▁', 0.04), ('▁(', 0.01), ('▁bid', 0.01), ('1', 0.01), (':', 0.01), ('▁esterni', 0.01), ('▁+', 0.01), ('▁answer', 0.01), ('vens', 0.01)]","[('A', 57.94), ('▁A', 28.03), ('<0xF0>', 2.35), ('▁B', 1.78), ('▁{', 1.46), ('B', 0.78), ('▁D', 0.72), ('<0x0A>', 0.68), ('C', 0.67), ('▁А', 0.62)]","[('textt', 5.18), ('▁geprüft', 4.69), ('▁beskre', 2.2), ('▁(`', 1.66), ('ungsseite', 1.53), ('▁kwiet', 1.39), ('▁stycz', 1.28), ('ALSE', 1.22), ('▁({', 1.2), ('Ḩ', 1.11)]","[('▁A', 29.48), ('<0xF0>', 28.87), ('▁{', 14.19), ('<0x0A>', 6.07), ('<0xE2>', 5.86), ('▁(', 3.55), ('▁B', 2.78), ('▁D', 1.53), ('▁C', 0.97), ('1', 0.88)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('пута', 36.71), ('archivi', 23.83), ('textt', 5.11), ('▁konn', 3.66), ('▁partiellement', 2.67), ('Portail', 1.61), ('bolds', 1.4), ('▁sier', 1.27), ('Sito', 1.23), ('embros', 1.17)]","[('пута', 78.45), ('▁partiellement', 4.06), ('▁cí', 0.69), ('сылки', 0.68), ('empre', 0.58), ('▁Censo', 0.49), ('sterd', 0.46), ('bolds', 0.42), ('▁totalité', 0.39), ('▁virtuel', 0.39)]","[('пута', 16.75), ('▁partiellement', 3.21), ('penas', 3.18), ('▁virtuel', 3.16), ('embros', 2.76), ('сылки', 2.64), ('▁cí', 1.99), ('textt', 1.85), ('schap', 1.0), ('ént', 0.95)]","[('пута', 65.64), ('▁partiellement', 5.11), ('сылки', 1.55), ('▁cí', 1.39), ('▁virtuel', 1.19), ('sterd', 0.72), ('▁totalité', 0.69), ('embros', 0.69), ('empre', 0.64), ('bolds', 0.6)]"
layer1,"[('pick', 1.61), ('%%%%', 1.43), ('kin', 0.93), ('▁Pick', 0.74), ('ol', 0.71), ('ne', 0.6), ('/', 0.6), ('ing', 0.58), ('TRAN', 0.48), ('ric', 0.45)]","[('1', 47.71), ('2', 26.69), ('3', 6.81), ('4', 3.45), ('6', 2.76), ('0', 2.75), ('5', 2.23), ('8', 2.09), ('7', 1.83), ('9', 1.24)]","[('2', 45.35), ('1', 18.49), ('6', 7.33), ('3', 5.26), ('5', 5.02), ('7', 4.1), ('4', 2.88), ('9', 1.48), ('8', 1.44), ('0', 0.28)]","[('1', 44.16), ('2', 39.6), ('3', 5.1), ('6', 2.76), ('4', 2.24), ('5', 1.97), ('7', 1.53), ('8', 1.1), ('9', 0.72), ('0', 0.7)]"
layer2,"[('▁indeed', 0.85), ('▁ess', 0.53), ('▁im', 0.46), ('▁kernel', 0.43), ('▁region', 0.42), ('▁forest', 0.42), ('▁tun', 0.4), ('▁Forest', 0.39), ('ölker', 0.36), ('<0x0A>', 0.35)]","[('1', 33.49), ('2', 17.08), ('3', 5.2), ('4', 3.75), ('6', 3.29), ('5', 3.07), ('0', 2.87), ('8', 2.86), ('7', 2.5), ('9', 1.61)]","[('iből', 3.72), ('xp', 1.24), ('anto', 1.15), ('unda', 0.89), ('◦', 0.85), ('anton', 0.78), ('▁Gemeinsame', 0.75), ('гі', 0.69), ('icky', 0.58), ('="".', 0.52)]","[('1', 36.24), ('2', 16.59), ('3', 9.64), ('4', 5.11), ('8', 4.62), ('5', 4.25), ('7', 3.8), ('6', 3.71), ('0', 2.55), ('9', 0.93)]"
layer3,"[('▁sudden', 1.51), ('▁false', 0.96), ('▁veget', 0.74), ('▁Cha', 0.65), ('bal', 0.57), ('jpg', 0.56), ('<0xA0>', 0.48), ('subfigure', 0.44), ('▁noise', 0.42), ('▁Bal', 0.37)]","[('1', 41.02), ('2', 20.04), ('3', 8.5), ('8', 4.34), ('4', 3.73), ('0', 3.52), ('6', 2.82), ('7', 2.28), ('5', 2.15), ('9', 1.01)]","[('▁neutral', 1.61), ('xt', 1.13), ('oda', 1.07), ('nor', 0.85), ('▁Murray', 0.77), ('然', 0.57), ('fn', 0.57), ('正', 0.54), ('igu', 0.43), ('ahn', 0.43)]","[('1', 44.82), ('2', 17.18), ('3', 7.65), ('0', 5.97), ('4', 4.46), ('6', 4.1), ('5', 3.36), ('7', 3.02), ('8', 2.65), ('9', 1.29)]"
layer4,"[('▁questions', 2.51), ('▁yes', 1.49), ('▁Question', 1.32), ('▁Answer', 0.91), ('▁satisf', 0.86), ('▁Gemeins', 0.68), ('▁answered', 0.67), ('▁general', 0.65), ('▁sí', 0.65), ('▁answers', 0.63)]","[('1', 49.29), ('2', 12.76), ('0', 4.45), ('4', 4.45), ('3', 3.97), ('5', 3.81), ('6', 3.49), ('8', 2.43), ('7', 1.79), ('9', 0.85)]","[('egen', 2.52), ('ég', 0.9), ('verte', 0.55), ('▁Az', 0.52), ('▁Haz', 0.45), ('▁stars', 0.4), ('▁deg', 0.4), ('<0x87>', 0.4), ('ilon', 0.37), ('icol', 0.36)]","[('1', 41.14), ('2', 15.66), ('3', 7.86), ('8', 5.83), ('4', 3.97), ('6', 3.89), ('7', 3.23), ('0', 2.75), ('5', 2.62), ('9', 1.5)]"
layer5,"[('нциклопеди', 0.68), ('oro', 0.44), ('▁sac', 0.43), ('▁indeed', 0.4), ('lat', 0.39), ('aje', 0.38), ('ֵ', 0.32), ('▁sierp', 0.29), ('▁Ng', 0.29), ('CR', 0.29)]","[('1', 45.38), ('2', 15.27), ('3', 6.19), ('8', 4.26), ('6', 3.58), ('0', 2.98), ('4', 2.31), ('7', 2.13), ('5', 2.11), ('9', 1.18)]","[('logs', 1.92), ('1', 1.12), ('▁stability', 0.71), ('2', 0.54), ('nt', 0.51), ('▁Prin', 0.51), ('0', 0.5), ('lices', 0.5), ('rin', 0.5), ('ican', 0.49)]","[('1', 61.7), ('2', 16.02), ('3', 3.69), ('6', 3.66), ('0', 3.45), ('8', 3.06), ('4', 2.16), ('7', 1.81), ('5', 1.39), ('9', 1.31)]"
layer6,"[('▁most', 5.47), ('▁elect', 5.32), ('▁respond', 2.5), ('▁_', 2.23), ('▁candid', 0.95), ('▁questions', 0.77), ('--', 0.64), ('▁comp', 0.52), ('▁com', 0.41), ('▁values', 0.4)]","[('1', 57.53), ('2', 9.7), ('3', 4.06), ('4', 2.72), ('6', 2.41), ('8', 1.96), ('0', 1.73), ('9', 1.56), ('7', 1.37), ('5', 1.35)]","[('ouri', 1.34), ('oggle', 1.27), ('▁Commons', 1.21), ('ordinate', 0.91), ('Пе', 0.8), ('icity', 0.64), ('tu', 0.52), ('▁Baker', 0.51), ('ActivityThread', 0.48), ('lä', 0.48)]","[('1', 68.59), ('2', 9.58), ('4', 3.68), ('6', 3.03), ('3', 2.9), ('0', 1.45), ('8', 1.35), ('7', 1.08), ('9', 0.84), ('5', 0.7)]"
layer7,"[('acci', 2.27), ('平', 1.4), ('▁diplom', 1.02), ('кто', 0.87), ('▁Braun', 0.82), ('▁least', 0.68), ('▁available', 0.66), ('witz', 0.42), ('antes', 0.41), ('▁Background', 0.39)]","[('1', 75.09), ('2', 8.11), ('3', 2.15), ('4', 2.1), ('6', 1.26), ('0', 0.83), ('9', 0.79), ('8', 0.71), ('5', 0.7), ('<0x0A>', 0.68)]","[('nitz', 10.34), ('berts', 5.55), ('▁références', 0.89), ('▁Hr', 0.76), ('sen', 0.7), ('▁nas', 0.69), ('ца', 0.6), ('▁pale', 0.59), ('▁Stra', 0.5), ('▁Err', 0.48)]","[('1', 71.94), ('2', 7.31), ('3', 4.34), ('4', 3.91), ('9', 2.41), ('6', 2.19), ('8', 1.25), ('5', 1.23), ('0', 1.02), ('7', 0.75)]"
layer8,"[('PG', 1.57), ('iere', 1.41), ('▁Mitchell', 1.4), ('▁hands', 1.06), ('▁pair', 0.54), ('▁process', 0.52), ('cul', 0.45), ('Center', 0.44), ('onces', 0.41), ('Password', 0.35)]","[('1', 69.84), ('2', 6.21), ('3', 4.68), ('4', 3.54), ('9', 2.16), ('6', 1.75), ('8', 1.61), ('5', 1.46), ('0', 1.4), ('7', 1.09)]","[('▁rid', 0.95), ('nak', 0.87), ('pit', 0.84), ('ias', 0.8), ('exp', 0.67), ('▁dess', 0.66), ('њи', 0.6), ('expl', 0.53), ('▁Ward', 0.53), ('▁coff', 0.52)]","[('1', 75.87), ('2', 9.96), ('3', 4.33), ('4', 2.45), ('0', 1.69), ('6', 1.29), ('9', 1.26), ('5', 0.94), ('7', 0.69), ('8', 0.32)]"
layer9,"[('▁privile', 5.05), ('▁privileges', 0.95), ('▁Ge', 0.78), ('wan', 0.61), ('▁log', 0.53), ('priv', 0.52), ('▁pos', 0.43), ('▁Priv', 0.43), ('▁Sto', 0.39), ('▁agreed', 0.39)]","[('1', 82.7), ('2', 5.21), ('3', 5.13), ('4', 2.51), ('0', 0.9), ('9', 0.57), ('5', 0.39), ('7', 0.38), ('6', 0.3), ('8', 0.2)]","[('гани', 6.04), ('▁chip', 1.28), ('▁Wald', 1.21), ('gan', 0.67), ('](/', 0.63), ('viously', 0.58), ('apa', 0.56), ('amenti', 0.54), ('agraph', 0.44), ('▁chi', 0.42)]","[('1', 62.09), ('3', 9.84), ('2', 9.77), ('4', 3.7), ('0', 1.96), ('9', 0.77), ('5', 0.75), ('A', 0.71), ('7', 0.51), ('6', 0.49)]"
layer10,"[('▁middle', 5.99), ('▁gepubliceerd', 1.55), ('▁Ge', 1.41), ('▁iz', 0.99), ('▁quadr', 0.69), ('frika', 0.59), ('пар', 0.58), ('▁above', 0.52), ('middle', 0.51), ('▁estaven', 0.48)]","[('1', 54.72), ('3', 10.6), ('2', 9.89), ('4', 3.99), ('0', 1.95), ('A', 0.59), ('▁', 0.53), ('9', 0.52), ('5', 0.4), ('b', 0.36)]","[('▁Nelson', 3.88), ('isches', 1.79), ('花', 0.95), ('▁nature', 0.71), ('▁shell', 0.67), ('apes', 0.58), ('▁local', 0.57), ('én', 0.54), ('▁`:', 0.5), ('bio', 0.45)]","[('1', 52.83), ('3', 23.51), ('2', 11.74), ('4', 3.84), ('0', 1.51), ('5', 0.49), ('▁', 0.41), ('6', 0.27), ('9', 0.23), ('8', 0.2)]"
layer11,"[('▁wire', 1.76), ('▁alphabet', 0.84), ('oco', 0.79), ('uge', 0.77), ('▁bid', 0.76), ('wire', 0.64), ('veg', 0.57), ('iam', 0.55), ('▁prepar', 0.47), ('otte', 0.44)]","[('1', 54.58), ('3', 22.21), ('2', 9.89), ('4', 2.68), ('0', 1.95), ('5', 0.46), ('▁', 0.33), ('6', 0.27), ('8', 0.26), ('▁(', 0.25)]","[('tml', 0.93), ('undle', 0.76), ('empio', 0.71), ('verk', 0.58), ('anguage', 0.5), ('▁amet', 0.48), ('QL', 0.45), ('▁techni', 0.44), ('aro', 0.44), ('▁Oficina', 0.41)]","[('1', 48.96), ('2', 17.3), ('3', 16.41), ('0', 3.39), ('4', 2.79), ('▁', 0.5), ('▁(', 0.48), ('5', 0.39), ('en', 0.36), ('I', 0.33)]"
layer12,"[('▁three', 3.05), ('▁Wikipédia', 1.19), ('three', 1.1), ('III', 1.01), ('▁None', 0.94), ('жи', 0.88), ('мо', 0.76), ('iemann', 0.63), ('Three', 0.43), ('▁trois', 0.43)]","[('1', 50.13), ('3', 21.81), ('2', 9.26), ('0', 5.33), ('4', 3.62), ('▁(', 0.63), ('5', 0.54), ('▁', 0.41), ('I', 0.34), ('7', 0.26)]","[('orp', 1.88), ('éri', 1.38), ('▁Prin', 0.82), ('sero', 0.72), ('▁Challenge', 0.66), ('rak', 0.61), ('lau', 0.55), ('oren', 0.51), ('怪', 0.49), ('writ', 0.46)]","[('1', 34.66), ('3', 23.34), ('2', 11.36), ('4', 4.13), ('0', 3.26), ('c', 1.19), ('b', 0.82), ('A', 0.78), ('I', 0.75), ('M', 0.67)]"
layer13,"[('ashi', 1.18), ('<0xCF>', 1.09), ('enberg', 0.8), ('ner', 0.79), ('▁object', 0.71), ('eln', 0.54), ('▁root', 0.51), ('ynam', 0.5), ('▁et', 0.49), ('▁properly', 0.47)]","[('1', 31.71), ('3', 12.95), ('2', 10.65), ('0', 3.45), ('4', 3.09), ('▁', 1.61), ('A', 1.56), ('b', 1.21), ('I', 1.12), ('▁(', 1.08)]","[('igt', 1.13), ('瀬', 0.83), ('▁Mam', 0.8), ('▁lst', 0.75), ('▁dy', 0.71), ('▁Sin', 0.68), ('okrat', 0.57), ('CTYPE', 0.48), ('aglia', 0.46), ('▁sondern', 0.44)]","[('1', 43.06), ('2', 12.47), ('3', 7.02), ('0', 3.84), ('4', 2.82), ('▁', 2.28), ('A', 1.29), ('B', 1.06), ('c', 1.04), ('I', 0.87)]"
layer14,"[('ennes', 0.76), ('cias', 0.73), ('▁beskre', 0.59), ('lem', 0.58), ('ALSE', 0.46), ('▁Frederick', 0.45), ('agnet', 0.43), ('otto', 0.42), ('ambda', 0.41), ('isecond', 0.41)]","[('1', 33.01), ('2', 6.43), ('3', 4.36), ('0', 3.35), ('4', 2.15), ('A', 2.04), ('▁', 1.76), ('<0x0A>', 1.41), ('B', 1.32), ('b', 1.27)]","[('▁if', 2.54), ('ipping', 1.24), ('leid', 1.19), ('iva', 1.18), ('cli', 1.02), ('▁Edition', 0.91), ('irm', 0.71), ('ams', 0.67), ('vid', 0.58), ('▁Touch', 0.46)]","[('1', 41.81), ('2', 7.37), ('4', 3.93), ('A', 3.46), ('3', 3.07), ('<0x0A>', 2.16), ('B', 1.93), ('▁', 1.88), ('0', 1.52), ('b', 1.44)]"
layer15,"[('scheid', 17.55), ('psum', 0.86), ('edo', 0.54), ('ễ', 0.53), ('▁Sus', 0.53), ('inho', 0.52), ('rt', 0.51), ('wagen', 0.49), ('ответ', 0.47), ('uel', 0.46)]","[('1', 34.7), ('2', 8.87), ('<0x0A>', 4.63), ('3', 3.38), ('4', 3.27), ('0', 2.96), ('A', 2.47), ('b', 1.67), ('▁', 1.52), ('▁C', 1.22)]","[('▁record', 0.7), ('▁Dal', 0.61), ('▁Berl', 0.46), ('SBN', 0.45), ('▁Rick', 0.45), ('▁hors', 0.43), ('▁Fiche', 0.41), ('etra', 0.38), ('ppo', 0.35), ('▁grand', 0.32)]","[('1', 32.95), ('2', 9.51), ('3', 6.74), ('b', 4.97), ('4', 4.43), ('<0x0A>', 2.94), ('a', 2.39), ('0', 2.08), ('A', 1.49), ('▁C', 1.15)]"
layer16,"[('▁answer', 6.67), ('dor', 1.06), ('answer', 1.0), ('▁D', 0.92), ('▁hands', 0.82), ('▁none', 0.76), ('Answer', 0.64), ('▁None', 0.64), ('mai', 0.6), ('▁Answer', 0.54)]","[('1', 41.76), ('2', 8.24), ('3', 6.38), ('<0x0A>', 3.58), ('4', 3.09), ('0', 2.34), ('b', 2.22), ('a', 1.54), ('A', 1.52), ('▁', 1.48)]","[('beck', 4.21), ('virti', 1.88), ('▁subsequ', 1.84), ('стви', 1.78), ('ту', 1.53), ('▁Schwe', 1.28), ('ewrite', 1.0), ('imat', 0.96), ('ForKey', 0.71), ('jango', 0.47)]","[('1', 26.6), ('3', 9.39), ('2', 8.8), ('4', 4.66), ('<0x0A>', 3.28), ('b', 2.4), ('0', 2.3), ('a', 1.63), ('A', 1.46), ('▁D', 1.28)]"
layer17,"[('▁D', 2.17), ('unker', 1.81), ('D', 1.27), ('<0xA6>', 1.14), ('ze', 1.06), ('yd', 0.75), ('▁distrito', 0.74), ('itul', 0.64), ('ड', 0.63), ('▁daughter', 0.48)]","[('4', 13.24), ('▁D', 10.81), ('1', 10.21), ('3', 7.97), ('b', 3.88), ('2', 3.34), ('D', 2.96), ('A', 1.87), ('<0x0A>', 1.58), ('0', 1.5)]","[('ongo', 0.73), ('TEXT', 0.65), ('▁пос', 0.58), ('▁prov', 0.5), ('▁Sob', 0.43), ('▁examples', 0.42), ('▁chair', 0.41), ('▁lif', 0.4), ('CT', 0.39), ('▁Cat', 0.36)]","[('▁D', 19.07), ('4', 10.52), ('1', 7.65), ('b', 5.1), ('3', 4.48), ('<0x0A>', 2.26), ('2', 2.01), ('D', 1.83), ('▁C', 1.78), ('C', 1.56)]"
layer18,"[('▁#', 7.77), ('▁letter', 2.9), ('C', 2.66), ('▁alphabet', 1.43), ('▁none', 1.0), ('▁Cs', 0.85), ('▁C', 0.82), ('▁lower', 0.73), ('none', 0.58), ('▁Cambridge', 0.54)]","[('C', 18.16), ('▁C', 13.42), ('▁D', 5.91), ('▁none', 4.11), ('b', 3.54), ('▁None', 2.46), ('c', 2.27), ('▁B', 2.06), ('4', 1.84), ('A', 1.83)]","[('▁Alc', 6.95), ('iből', 1.5), ('äler', 0.99), ('dale', 0.93), ('jd', 0.8), ('▁ring', 0.74), ('TY', 0.63), ('▁vict', 0.54), ('ikz', 0.42), ('sr', 0.42)]","[('C', 18.2), ('b', 8.59), ('▁C', 7.87), ('▁D', 7.2), ('c', 4.66), ('A', 1.57), ('B', 1.47), ('▁B', 1.28), ('▁A', 1.28), ('d', 0.83)]"
layer19,"[('N', 12.49), ('▁Sc', 8.89), ('▁SC', 4.69), ('▁N', 4.44), ('NC', 4.12), ('▁NC', 1.63), ('7', 1.12), ('SC', 1.02), ('ND', 0.87), ('▁Nick', 0.82)]","[('C', 24.4), ('▁D', 12.34), ('▁C', 11.4), ('b', 7.71), ('c', 4.94), ('N', 2.75), ('4', 2.49), ('A', 1.93), ('B', 1.82), ('▁B', 1.4)]","[('cca', 22.05), ('Ć', 1.08), ('ership', 0.85), ('<0xAF>', 0.7), ('bin', 0.54), ('вана', 0.48), ('blatt', 0.44), ('leid', 0.36), ('zug', 0.33), ('Vor', 0.31)]","[('C', 51.53), ('c', 10.5), ('b', 8.4), ('▁C', 3.74), ('▁D', 3.02), ('4', 2.3), ('B', 1.36), ('A', 1.07), ('2', 0.96), ('1', 0.94)]"
layer20,"[('▁D', 99.76), ('D', 0.24), ('▁Д', 0.0), ('Д', 0.0), ('▁d', 0.0), ('DE', 0.0), ('▁DE', 0.0), ('d', 0.0), ('▁C', 0.0), ('DS', 0.0)]","[('▁D', 78.12), ('C', 12.18), ('D', 5.19), ('▁C', 1.42), ('c', 1.09), ('b', 0.71), ('B', 0.12), ('d', 0.1), ('4', 0.09), ('A', 0.09)]","[('▁powiecie', 1.57), ('ês', 1.0), ('walt', 0.92), ('▁spe', 0.69), ('▁intention', 0.63), ('ingt', 0.63), ('樹', 0.45), ('▁Вар', 0.41), ('▁Sid', 0.37), ('▁aver', 0.36)]","[('▁D', 73.55), ('C', 14.16), ('D', 5.03), ('▁C', 2.01), ('b', 1.84), ('c', 1.34), ('B', 0.18), ('A', 0.18), ('d', 0.15), ('4', 0.15)]"
layer21,"[('▁C', 99.73), ('▁D', 0.27), ('C', 0.0), ('D', 0.0), ('▁Ц', 0.0), ('▁Cong', 0.0), ('▁Д', 0.0), ('▁Ci', 0.0), ('▁Cap', 0.0), ('CD', 0.0)]","[('▁D', 76.87), ('▁C', 13.21), ('C', 8.45), ('D', 1.42), ('b', 0.02), ('c', 0.01), ('4', 0.0), ('1', 0.0), ('B', 0.0), ('2', 0.0)]","[('▁A', 39.42), ('1', 2.14), ('phia', 1.27), ('▁ABC', 1.01), ('▁c', 0.81), ('upp', 0.77), ('▁AB', 0.71), ('ня', 0.65), ('2', 0.59), ('ABC', 0.48)]","[('▁D', 63.39), ('▁C', 24.89), ('C', 10.1), ('D', 1.43), ('1', 0.04), ('b', 0.03), ('▁A', 0.02), ('2', 0.02), ('4', 0.02), ('c', 0.02)]"
layer22,"[('▁externes', 8.33), ('udni', 1.22), ('iformes', 1.19), ('▁III', 0.74), ('ṇ', 0.73), ('ipedia', 0.71), ('良', 0.71), ('giore', 0.65), ('données', 0.54), ('ajo', 0.42)]","[('▁D', 61.44), ('▁C', 23.79), ('C', 13.42), ('D', 1.13), ('▁A', 0.07), ('A', 0.03), ('b', 0.02), ('c', 0.02), ('B', 0.01), ('▁B', 0.01)]","[('manifest', 1.31), ('▁pav', 0.72), ('unicí', 0.7), ('▁Catherine', 0.63), ('œuv', 0.6), ('orp', 0.6), ('vim', 0.47), ('še', 0.43), ('egründ', 0.42), ('uras', 0.39)]","[('▁D', 41.14), ('▁C', 31.51), ('C', 25.82), ('D', 1.43), ('c', 0.02), ('B', 0.01), ('b', 0.01), ('▁B', 0.01), ('2', 0.01), ('4', 0.01)]"
layer23,"[('veg', 1.68), ('ango', 1.17), ('EG', 1.14), ('oug', 0.73), ('pec', 0.71), ('éric', 0.7), ('▁Osten', 0.66), ('iare', 0.58), ('</s>', 0.57), ('icum', 0.39)]","[('C', 39.2), ('▁D', 31.13), ('▁C', 27.98), ('D', 1.49), ('c', 0.02), ('2', 0.02), ('1', 0.02), ('4', 0.02), ('b', 0.02), ('B', 0.02)]","[('adi', 3.15), ('▁Ann', 2.26), ('ano', 0.75), ('assen', 0.6), ('nan', 0.48), ('či', 0.47), ('зо', 0.46), ('tl', 0.44), ('▁Mel', 0.44), ('ado', 0.41)]","[('C', 65.84), ('▁C', 23.35), ('▁D', 9.01), ('D', 1.54), ('B', 0.04), ('1', 0.03), ('2', 0.02), ('c', 0.02), ('b', 0.02), ('4', 0.02)]"
layer24,"[('D', 18.42), ('at', 1.14), ('it', 1.08), ('▁D', 0.82), ('▁Д', 0.78), ('dh', 0.65), ('RS', 0.52), ('ares', 0.44), ('ive', 0.4), ('️', 0.33)]","[('C', 60.39), ('▁C', 18.59), ('▁D', 16.8), ('D', 4.09), ('B', 0.04), ('1', 0.02), ('4', 0.01), ('A', 0.01), ('c', 0.01), ('2', 0.01)]","[('▁C', 79.09), ('▁c', 4.14), ('c', 3.72), ('C', 0.17), ('ois', 0.12), ('iste', 0.09), ('racle', 0.09), ('▁Mas', 0.09), ('rew', 0.08), ('<0x99>', 0.07)]","[('▁C', 52.51), ('C', 44.59), ('▁D', 2.43), ('D', 0.43), ('c', 0.02), ('1', 0.01), ('B', 0.01), ('2', 0.0), ('4', 0.0), ('A', 0.0)]"
layer25,"[('▁//', 99.68), ('//', 0.27), ('▁{', 0.05), ('////', 0.0), ('▁///', 0.0), ('{', 0.0), ('▁/\\', 0.0), ('▁\\\\', 0.0), ('▁/', 0.0), ('}{', 0.0)]","[('▁C', 53.87), ('C', 42.19), ('▁D', 3.06), ('D', 0.72), ('1', 0.06), ('c', 0.03), ('2', 0.02), ('B', 0.01), ('4', 0.01), ('3', 0.0)]","[('▁B', 6.58), ('▁A', 1.46), ('▁C', 0.87), ('cook', 0.7), ('edeut', 0.68), ('ienia', 0.68), ('ellig', 0.53), ('hoff', 0.5), ('ivas', 0.45), ('xc', 0.41)]","[('▁C', 63.58), ('C', 35.74), ('▁D', 0.48), ('D', 0.07), ('1', 0.06), ('c', 0.02), ('B', 0.02), ('2', 0.01), ('4', 0.01), ('0', 0.0)]"
