layer18,"[('←', 4), ('$}}%', 1), ('ixa', 1), ('lek', 1), ('post', 1), ('zia', 1), ('akh', 1), ('kap', 1), ('Retrie', 1), ('\\[\\', 0)]","[('answer', 67), ('Answer', 10), ('answered', 7), ('answer', 6), ('Answer', 4), ('answers', 1), ('answering', 0), ('swers', 0), ('Ans', 0), ('Maria', 0)]","[('answer', 5), ('answered', 2), ('ans', 1), ('answers', 0), ('gest', 0), ('ত', 0), ('Question', 0), ('answer', 0), ('Magazine', 0), ('Colleg', 0)]","[('answer', 61), ('answer', 13), ('answered', 13), ('Answer', 4), ('Answer', 2), ('answers', 2), ('answering', 0), ('swers', 0), ('Question', 0), ('Maria', 0)]"
layer19,"[('</s>', 18), ('inture', 0), ('incie', 0), ('equal', 0), ('textt', 0), ('equal', 0), ('террито', 0), ('fte', 0), ('simp', 0), ('jed', 0)]","[('answer', 63), ('answer', 18), ('answered', 9), ('Answer', 3), ('answers', 2), ('Answer', 1), ('answering', 0), ('swers', 0), ('vez', 0), ('giv', 0)]","[('option', 4), ('cerem', 1), ('utt', 1), ('cht', 1), ('ask', 0), ('bot', 0), ('((', 0), ('option', 0), ('irectory', 0), ('oc', 0)]","[('answer', 53), ('answer', 28), ('answered', 8), ('Answer', 3), ('answers', 1), ('Answer', 1), ('answering', 0), ('vez', 0), ('giv', 0), ('fica', 0)]"
layer20,"[('review', 15), ('review', 3), ('ּ', 2), ('recens', 1), ('esi', 1), ('Review', 1), ('rev', 0), ('autore', 0), ('поль', 0), ('oli', 0)]","[('answer', 57), ('answer', 23), ('answered', 9), ('Answer', 3), ('answers', 1), ('Answer', 1), ('answering', 0), ('vez', 0), ('giv', 0), ('Which', 0)]","[('ionic', 2), ('iw', 1), ('fiddle', 1), ('Archiv', 0), ('ven', 0), ('vens', 0), ('wire', 0), ('лович', 0), ('veg', 0), ('ref', 0)]","[('answer', 41), ('answer', 33), ('answered', 14), ('answers', 3), ('Answer', 1), ('Answer', 0), ('answering', 0), ('vez', 0), ('giv', 0), ('questions', 0)]"
layer21,"[('environ', 7), ('environmental', 6), ('Option', 3), ('Sele', 2), ('bero', 1), ('repla', 1), ('Option', 1), ('Хронологија', 1), ('ugno', 1), ('Environment', 0)]","[('answer', 41), ('answer', 33), ('answered', 12), ('answers', 3), ('Answer', 2), ('Answer', 1), ('answering', 0), ('vez', 0), ('giv', 0), ('penas', 0)]","[('ǫ', 1), ('appen', 1), ('esia', 0), ('urale', 0), ('A', 0), ('थ', 0), ('weis', 0), ('shift', 0), ('we', 0), ('nar', 0)]","[('answer', 5), ('vez', 5), ('answer', 2), ('fres', 1), ('penas', 1), ('▸', 1), ('giv', 1), ('answered', 1), ('quelle', 0), ('Which', 0)]"
layer22,"[('Question', 17), ('heimer', 11), ('question', 10), ('Question', 6), ('question', 2), ('재', 0), ('Comm', 0), ('ἱ', 0), ('QUEST', 0), ('oden', 0)]","[('answer', 6), ('vez', 4), ('answer', 3), ('penas', 2), ('▸', 2), ('answered', 1), ('fres', 1), ('Which', 1), ('giv', 0), ('quelle', 0)]","[('vess', 2), ('ux', 1), ('iros', 1), ('etro', 0), ('cyk', 0), ('Fur', 0), ('ategory', 0), ('Renaissance', 0), ('功', 0), ('рож', 0)]","[('answer', 5), ('penas', 4), ('Which', 2), ('▸', 2), ('vez', 2), ('answer', 2), ('fres', 1), ('❯', 1), ('which', 1), ('ответ', 1)]"
layer23,"[('manufact', 97), ('Man', 0), ('author', 0), ('Lat', 0), ('Lat', 0), ('SK', 0), ('Author', 0), ('Author', 0), ('ufact', 0), ('Man', 0)]","[('answer', 5), ('penas', 4), ('answer', 1), ('Which', 1), ('answered', 1), ('❯', 1), ('fres', 1), ('vez', 1), ('asked', 1), ('▸', 1)]","[('片', 1), ('🌍', 1), ('culo', 1), ('%=', 1), ('plant', 0), ('achiv', 0), ('Autow', 0), ('nten', 0), ('paper', 0), ('pb', 0)]","[('answer', 6), ('❯', 4), ('penas', 3), ('answered', 1), ('▸', 1), ('answer', 1), ('fres', 1), ('asked', 0), ('quelle', 0), ('Which', 0)]"
layer24,"[('Review', 99), ('review', 0), ('review', 0), ('reviews', 0), ('Re', 0), ('Re', 0), ('Rev', 0), ('recens', 0), ('recom', 0), ('preview', 0)]","[('Review', 52), ('review', 21), ('review', 1), ('answer', 0), ('reviews', 0), ('❯', 0), ('Re', 0), ('penas', 0), ('answer', 0), ('answered', 0)]","[('fico', 1), ('док', 1), ('zA', 1), ('clou', 1), ('zug', 1), ('ipage', 0), ('AGE', 0), ('zat', 0), ('stad', 0), ('px', 0)]","[('Review', 35), ('review', 17), ('review', 1), ('answer', 0), ('❯', 0), ('reviews', 0), ('Re', 0), ('penas', 0), ('A', 0), ('Which', 0)]"
layer25,"[('manufact', 67), ('manifest', 24), ('manif', 1), ('\n', 1), ('manifest', 1), ('from', 0), ('Mann', 0), ('</s>', 0), ('manifold', 0), ('Man', 0)]","[('Review', 20), ('review', 13), ('answer', 1), ('Which', 1), ('review', 1), ('manufact', 0), ('❯', 0), ('penas', 0), ('reviews', 0), ('A', 0)]","[('ford', 1), ('Preis', 1), ('drag', 1), ('etten', 0), ('ἡ', 0), ('žit', 0), ('usb', 0), ('ferrer', 0), ('ar', 0), ('Prin', 0)]","[('Review', 23), ('review', 14), ('answer', 1), ('manufact', 1), ('review', 1), ('A', 1), ('reviews', 0), ('A', 0), ('answer', 0), ('answered', 0)]"
layer26,"[('plant', 5), ('town', 4), ('factory', 4), ('RE', 3), ('Town', 3), ('A', 3), ('town', 3), ('plants', 2), ('industry', 1), ('company', 1)]","[('Review', 13), ('review', 9), ('A', 4), ('manufact', 2), ('A', 1), ('answer', 1), ('reviews', 0), ('asked', 0), ('answer', 0), ('option', 0)]","[('#', 7), ('thread', 2), ('#', 1), ('Thread', 1), ('DEX', 1), ('A', 1), ('SY', 1), ('Thread', 0), ('threads', 0), ('jer', 0)]","[('Review', 6), ('A', 4), ('review', 4), ('A', 4), ('manufact', 3), ('asked', 1), ('answer', 0), ('Re', 0), ('▸', 0), ('answered', 0)]"
layer27,"[('\n', 16), ('which', 12), ('Which', 7), ('</s>', 6), ('which', 5), ('($(', 1), ('lay', 0), ('is', 0), ('cannot', 0), ('\r', 0)]","[('Review', 4), ('A', 4), ('review', 3), ('A', 3), ('manufact', 3), ('asked', 1), ('▸', 1), ('Wh', 0), ('answer', 0), ('Re', 0)]","[('Man', 61), ('Man', 21), ('Users', 3), ('Users', 1), ('User', 1), ('user', 0), ('Re', 0), ('full', 0), ('user', 0), ('User', 0)]","[('A', 5), ('Re', 3), ('▸', 2), ('manufact', 1), ('asked', 1), ('A', 1), ('Review', 1), ('Re', 1), ('review', 0), ('answer', 0)]"
layer28,"[('D', 87), ('A', 10), ('B', 1), ('C', 0), ('A', 0), ('C', 0), ('Answer', 0), ('А', 0), ('Д', 0), ('Ц', 0)]","[('A', 18), ('A', 12), ('Re', 4), ('Review', 2), ('Re', 1), ('▸', 1), ('asked', 1), ('manufact', 0), ('answered', 0), ('answer', 0)]","[('options', 30), ('option', 20), ('Option', 15), ('options', 14), ('option', 8), ('Options', 5), ('Options', 2), ('Option', 1), ('OPT', 0), ('S', 0)]","[('A', 25), ('A', 15), ('option', 9), ('Re', 5), ('options', 3), ('Option', 1), ('Re', 1), ('Review', 1), ('▸', 0), ('answer', 0)]"
layer29,"[('from', 54), ('which', 28), ('From', 9), ('FROM', 2), ('From', 1), ('Which', 0), ('which', 0), ('from', 0), ('FROM', 0), ('�', 0)]","[('A', 16), ('A', 13), ('Re', 10), ('option', 8), ('Re', 3), ('options', 2), ('Review', 2), ('▸', 1), ('Option', 1), ('From', 1)]","[('c', 8), ('$', 6), ('($', 2), ('ask', 1), ('cons', 1), ('$(', 1), ('In', 1), ('[$', 1), ('cons', 1), ('C', 1)]","[('A', 38), ('A', 19), ('Re', 6), ('option', 3), ('Re', 1), ('options', 1), ('▸', 0), ('Review', 0), ('ask', 0), ('Option', 0)]"
layer30,"[('_', 24), ('""', 15), ('________', 9), ('________________', 6), ('____', 5), ('A', 1), ('amp', 0), ('___', 0), ('Which', 0), ('Given', 0)]","[('A', 66), ('A', 5), ('Re', 3), ('""', 1), ('ask', 1), ('option', 0), ('▸', 0), ('(', 0), ('Wh', 0), ('options', 0)]","[('is', 33), ('\n', 10), ('.', 7), ('2', 5), (',', 5), ('1', 4), ('B', 3), ('V', 3), ('»', 3), ('3', 3)]","[('A', 84), ('A', 2), ('Re', 2), ('""', 1), ('\n', 1), ('(', 1), ('The', 0), ('[', 0), ('Wh', 0), ('B', 0)]"
layer31,"[('-', 62), ('2', 7), ('', 6), ('1', 3), ('3', 3), ('0', 2), ('4', 1), ('5', 1), ('-', 0), ('6', 0)]","[('A', 74), ('(', 4), ('\n', 3), ('""', 3), ('Re', 2), ('A', 1), ('The', 0), ('[', 0), ('B', 0), ('1', 0)]","[('Question', 0), ('◄', 0), ('Answer', 0), ('Comment', 0), ('\\/', 0), ('----------------', 0), ('Environment', 0), ('[[', 0), ('Summary', 0), ('Subject', 0)]","[('A', 15), ('Re', 7), ('\n', 7), ('The', 4), ('Question', 4), ('(', 3), ('""', 1), ('1', 1), ('B', 1), ('Answer', 1)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('trightarrow', 1), ('férences', 1), ('<s>', 1), ('월', 0), ('пута', 0), ('Ḩ', 0), ('ímp', 0), ('Хронологија', 0), ('prüng', 0), ('瀬', 0)]","[('férences', 1), ('trightarrow', 1), ('Ḩ', 0), ('<s>', 0), ('ímp', 0), ('월', 0), ('пута', 0), ('瀬', 0), ('ográfica', 0), ('ategory', 0)]","[('<s>', 15), ('guez', 2), ('archivi', 1), ('férences', 1), ('씨', 1), ('пута', 1), ('кипеди', 1), ('瀬', 0), ('Kontrola', 0), ('textt', 0)]","[('<s>', 6), ('férences', 3), ('пута', 1), ('瀬', 1), ('trightarrow', 1), ('ímp', 0), ('archivi', 0), ('씨', 0), ('ensoort', 0), ('sime', 0)]"
layer1,"[('refer', 0), ('ë', 0), ('campe', 0), ('gouvern', 0), ('anim', 0), ('gem', 0), ('éo', 0), ('références', 0), ('livre', 0), ('succès', 0)]","[('<s>', 31), ('ategory', 1), ('férences', 0), ('월', 0), ('penas', 0), ('𝓝', 0), ('ográfica', 0), ('瀬', 0), ('opera', 0), ('arget', 0)]","[('aris', 2), ('ovis', 1), ('penas', 1), ('Dy', 0), ('Sup', 0), ('Bibliografía', 0), ('cas', 0), ('inf', 0), ('ommes', 0), ('ederb', 0)]","[('<s>', 18), ('penas', 4), ('ategory', 2), ('guez', 0), ('Außer', 0), ('anim', 0), ('ответ', 0), ('prüng', 0), ('ultimo', 0), ('atform', 0)]"
layer2,"[('asp', 2), ('ufen', 1), ('adin', 1), ('guer', 1), ('ewrite', 0), ('omo', 0), ('方', 0), ('▸', 0), ('bru', 0), ('éo', 0)]","[('<s>', 13), ('penas', 5), ('ategory', 1), ('guez', 0), ('atform', 0), ('ответ', 0), ('jourd', 0), ('tout', 0), ('entferne', 0), ('prüfe', 0)]","[('tap', 2), ('by', 1), ('fr', 1), ('anter', 0), ('ure', 0), ('Fr', 0), ('oms', 0), ('üng', 0), ('pin', 0), ('d', 0)]","[('penas', 6), ('estaven', 0), ('ategory', 0), ('tout', 0), ('guez', 0), ('ederb', 0), ('atform', 0), ('<s>', 0), ('geh', 0), ('anim', 0)]"
layer3,"[('Pick', 0), ('rir', 0), ('wards', 0), ('Außer', 0), ('pher', 0), ('Jenkins', 0), ('rah', 0), ('armed', 0), ('Av', 0), ('áj', 0)]","[('penas', 4), ('estaven', 1), ('atform', 0), ('ederb', 0), ('geh', 0), ('Außer', 0), ('guez', 0), ('iennes', 0), ('adém', 0), ('Gemeins', 0)]","[('Архівовано', 1), ('♯', 1), ('inale', 0), ('⇔', 0), ('apk', 0), ('ogne', 0), ('ruf', 0), ('Conne', 0), ('ḷ', 0), ('mez', 0)]","[('penas', 8), ('geh', 0), ('entferne', 0), ('prüfe', 0), ('nou', 0), ('anter', 0), ('Außer', 0), ('iennes', 0), ('jourd', 0), ('atform', 0)]"
layer4,"[('сь', 2), ('Duc', 1), ('Beau', 0), ('lm', 0), ('ske', 0), ('Raj', 0), ('ieu', 0), ('ogle', 0), ('士', 0), ('Liver', 0)]","[('penas', 1), ('nou', 0), ('Kin', 0), ('anter', 0), ('tout', 0), ('kter', 0), ('Beau', 0), ('entferne', 0), ('Eing', 0), ('ago', 0)]","[('revers', 1), ('Britann', 0), ('Alert', 0), ('ature', 0), ('ERT', 0), ('unos', 0), ('abs', 0), ('esty', 0), ('cond', 0), ('紀', 0)]","[('iennes', 1), ('LOB', 0), ('anter', 0), ('penas', 0), ('tout', 0), ('nou', 0), ('imas', 0), ('ظ', 0), ('fres', 0), ('Bedeut', 0)]"
layer5,"[('Storia', 1), ('GND', 0), ('Ej', 0), ('Mosk', 0), ('inary', 0), ('ณ', 0), ('sterreich', 0), ('uno', 0), ('ulo', 0), ('einges', 0)]","[('tout', 2), ('penas', 1), ('Bedeut', 1), ('Kin', 0), ('forth', 0), ('anter', 0), ('jourd', 0), ('ulo', 0), ('Sr', 0), ('geh', 0)]","[('ft', 3), ('bek', 1), ('Magn', 1), ('kin', 1), ('laravel', 0), ('Mart', 0), ('raph', 0), ('abl', 0), ('emas', 0), ('éri', 0)]","[('Bedeut', 3), ('Kin', 3), ('penas', 2), ('tap', 1), ('test', 0), ('kin', 0), ('deg', 0), ('kin', 0), ('tout', 0), ('bek', 0)]"
layer6,"[('om', 1), ('cita', 1), ('<s>', 0), ('anges', 0), ('oll', 0), ('eden', 0), ('revision', 0), ('🌍', 0), ('isu', 0), ('édition', 0)]","[('Bedeut', 4), ('Kin', 4), ('penas', 0), ('kin', 0), ('bru', 0), ('test', 0), ('Magn', 0), ('tap', 0), ('Einzeln', 0), ('Jahrh', 0)]","[('zan', 5), ('нец', 2), ('acional', 1), ('etro', 1), ('Jakob', 0), ('otti', 0), ('ˆ', 0), ('othèque', 0), ('краї', 0), ('TW', 0)]","[('penas', 18), ('Bedeut', 4), ('odb', 1), ('Einzeln', 1), ('jourd', 1), ('anter', 0), ('tap', 0), ('ago', 0), ('anych', 0), ('bru', 0)]"
layer7,"[('añ', 1), ('nyelven', 1), ('äs', 1), ('érique', 1), ('ynt', 0), ('Pier', 0), ('fahren', 0), ('énd', 0), ('Gra', 0), ('acy', 0)]","[('penas', 16), ('ago', 3), ('Bedeut', 1), ('proceed', 1), ('<s>', 1), ('anter', 0), ('jourd', 0), ('reib', 0), ('прис', 0), ('ans', 0)]","[('ordo', 2), ('dimen', 1), ('hoff', 1), ('igt', 0), ('ford', 0), ('LOW', 0), ('次', 0), ('Boy', 0), ('gabe', 0), ('yi', 0)]","[('jourd', 3), ('font', 1), ('jak', 1), ('Font', 1), ('прис', 1), ('otta', 1), ('olit', 0), ('ago', 0), ('prüfe', 0), ('hoff', 0)]"
layer8,"[('Bes', 1), ('emo', 1), ('rito', 0), ('jsf', 0), ('Ġ', 0), ('�', 0), ('➖', 0), ('}}%', 0), ('【', 0), ('rit', 0)]","[('прис', 1), ('ago', 1), ('olit', 1), ('odot', 1), ('jourd', 0), ('font', 0), ('proceed', 0), ('otta', 0), ('sub', 0), ('pairs', 0)]","[('tro', 2), ('inden', 1), ('MQ', 0), ('chev', 0), ('oden', 0), ('iop', 0), ('unge', 0), ('oup', 0), ('nice', 0), ('osas', 0)]","[('Einzeln', 0), ('sub', 0), ('jak', 0), ('proceed', 0), ('jourd', 0), ('atform', 0), ('onces', 0), ('ago', 0), ('oman', 0), ('{{', 0)]"
layer9,"[('jú', 1), ('eil', 1), ('ML', 0), ('asp', 0), ('ere', 0), ('kop', 0), ('bek', 0), ('fatt', 0), ('dorf', 0), ('yman', 0)]","[('Einzeln', 2), ('esterni', 1), ('xa', 0), ('Freder', 0), ('Hinweis', 0), ('proceed', 0), ('rör', 0), ('atform', 0), ('ago', 0), ('olit', 0)]","[('lau', 2), ('Nr', 0), ('asto', 0), ('bahn', 0), ('ד', 0), ('łów', 0), ('mesure', 0), ('pue', 0), ('cra', 0), ('Ak', 0)]","[('esterni', 0), ('mir', 0), ('atform', 0), ('pairs', 0), ('zas', 0), ('aucoup', 0), ('nou', 0), ('dign', 0), ('Einzeln', 0), ('lej', 0)]"
layer10,"[('ikan', 5), ('ionario', 0), ('Schaus', 0), ('lop', 0), ('Ferdinand', 0), ('generalized', 0), ('totalité', 0), ('Jahrh', 0), ('Sans', 0), ('➖', 0)]","[('esterni', 2), ('Einzeln', 1), ('Hinweis', 0), ('mir', 0), ('ċ', 0), ('át', 0), ('ago', 0), ('Rap', 0), ('Jahrh', 0), ('ények', 0)]","[('gar', 0), ('GB', 0), ('civ', 0), ('pseudo', 0), ('Blan', 0), ('statements', 0), ('aur', 0), ('tit', 0), ('v', 0), ('sp', 0)]","[('Rap', 1), ('esterni', 1), ('olit', 0), ('rap', 0), ('<s>', 0), ('nou', 0), ('gan', 0), ('Hinweis', 0), ('dign', 0), ('nit', 0)]"
layer11,"[('imo', 5), ('SR', 0), ('vez', 0), ('...]', 0), ('central', 0), ('runner', 0), ('answer', 0), ('Unterscheidung', 0), ('illa', 0), ('zek', 0)]","[('Rap', 0), ('answered', 0), ('esterni', 0), ('Hinweis', 0), ('dign', 0), ('Sub', 0), ('gan', 0), ('answer', 0), ('ответ', 0), ('Generated', 0)]","[('ingår', 1), ('auss', 1), ('ederb', 0), ('connexes', 0), ('wire', 0), ('enen', 0), ('тем', 0), ('ник', 0), ('gon', 0), ('stehen', 0)]","[('<s>', 6), ('esterni', 3), ('Хронологија', 3), ('answered', 1), ('answer', 0), ('Rap', 0), ('Answer', 0), ('bru', 0), ('gan', 0), ('Sub', 0)]"
layer12,"[('witz', 0), ('anton', 0), ('alog', 0), ('rait', 0), ('kilomet', 0), ('kens', 0), ('果', 0), ('RL', 0), ('kes', 0), ('quin', 0)]","[('<s>', 9), ('esterni', 5), ('answered', 2), ('Answer', 1), ('answer', 1), ('Хронологија', 1), ('gan', 0), ('Sub', 0), ('bru', 0), ('Hinweis', 0)]","[('dut', 4), ('úblic', 1), ('ieck', 1), ('meister', 1), ('ty', 1), ('chem', 0), ('partiellement', 0), ('Ty', 0), ('tes', 0), ('ilon', 0)]","[('<s>', 12), ('esterni', 4), ('answered', 1), ('Answer', 1), ('answer', 1), ('gan', 0), ('nik', 0), ('Answer', 0), ('Hinweis', 0), ('ähr', 0)]"
layer13,"[('eters', 0), ('Studien', 0), ('vice', 0), ('CE', 0), ('Bab', 0), ('cloudflare', 0), ('itul', 0), ('epen', 0), ('Mort', 0), ('uso', 0)]","[('<s>', 6), ('esterni', 2), ('Answer', 1), ('answer', 1), ('answered', 1), ('符', 0), ('Hinweis', 0), ('yk', 0), ('gan', 0), ('Answer', 0)]","[('either', 1), ('wig', 1), ('swe', 1), ('Grid', 1), ('draw', 0), ('pto', 0), ('ind', 0), ('aph', 0), ('anja', 0), ('Cole', 0)]","[('answered', 8), ('answer', 4), ('<s>', 3), ('Answer', 3), ('Answer', 1), ('answer', 1), ('esterni', 1), ('answers', 0), ('proceed', 0), ('answering', 0)]"
layer14,"[('✅', 2), ('ison', 0), ('Bbb', 0), ('iből', 0), ('SDK', 0), ('mare', 0), ('prog', 0), ('iske', 0), ('answer', 0), ('↳', 0)]","[('answer', 15), ('answered', 14), ('Answer', 3), ('answer', 3), ('esterni', 2), ('Answer', 1), ('<s>', 1), ('answers', 0), ('answering', 0), ('""', 0)]","[('Deutsch', 2), ('pt', 1), ('ab', 1), ('berger', 1), ('Champ', 1), ('astro', 1), ('Bul', 1), ('cii', 0), ('Luci', 0), ('tard', 0)]","[('answer', 11), ('answered', 9), ('Answer', 3), ('{""', 2), ('answer', 2), ('Answer', 1), ('answers', 0), ('answering', 0), ('qu', 0), ('Dan', 0)]"
layer15,"[('Answer', 36), ('answer', 9), ('answers', 8), ('answered', 3), ('swers', 0), ('QUEST', 0), ('questions', 0), ('answering', 0), ('question', 0), ('Question', 0)]","[('answer', 34), ('answered', 22), ('Answer', 8), ('Answer', 4), ('answer', 4), ('answers', 2), ('answering', 1), ('{""', 0), ('qu', 0), ('""', 0)]","[('wohl', 3), ('со', 1), ('Baker', 1), ('classes', 0), ('antage', 0), ('esse', 0), ('CHAPTER', 0), ('bread', 0), ('Stra', 0), ('stra', 0)]","[('answered', 29), ('answer', 13), ('answer', 6), ('Answer', 5), ('Answer', 5), ('{""', 5), ('answers', 1), ('answering', 1), ('Maria', 0), ('""', 0)]"
layer16,"[('Re', 2), ('voy', 1), ('wra', 0), ('Spo', 0), ('▼', 0), ('Rey', 0), ('Answer', 0), ('Roberto', 0), ('vil', 0), ('渡', 0)]","[('answered', 28), ('answer', 21), ('Answer', 11), ('Answer', 10), ('answer', 6), ('answers', 2), ('answering', 1), ('{""', 0), ('Maria', 0), ('qu', 0)]","[('which', 16), ('which', 3), ('Which', 1), ('blank', 1), ('ORS', 0), ('ĉ', 0), ('answered', 0), ('ниц', 0), ('♯', 0), ('answer', 0)]","[('answered', 45), ('answer', 32), ('Answer', 6), ('answer', 4), ('Answer', 4), ('answers', 0), ('answering', 0), ('Maria', 0), ('{""', 0), ('ô', 0)]"
layer17,"[('conditional', 1), ('å', 0), ('bah', 0), ('ut', 0), ('tests', 0), ('Hessen', 0), ('дат', 0), ('sd', 0), ('Void', 0), ('jih', 0)]","[('answered', 46), ('answer', 30), ('Answer', 5), ('answer', 5), ('Answer', 3), ('answers', 0), ('answering', 0), ('Maria', 0), ('ô', 0), ('{""', 0)]","[('exam', 4), ('flash', 3), ('Hint', 1), ('flash', 1), ('館', 0), ('tegr', 0), ('iez', 0), ('candidates', 0), ('Question', 0), ('rugu', 0)]","[('answer', 39), ('answered', 33), ('Answer', 12), ('answer', 6), ('Answer', 2), ('answers', 1), ('answering', 0), ('Maria', 0), ('mark', 0), ('Question', 0)]"
layer18,"[('Sep', 12), ('·', 3), ('nbsp', 2), ('↵', 1), ('akh', 0), ('Jun', 0), ('gev', 0), ('¶', 0), ('fal', 0), ('itud', 0)]","[('answered', 37), ('answer', 35), ('Answer', 9), ('answer', 6), ('Answer', 3), ('answers', 1), ('answering', 0), ('Maria', 0), ('Question', 0), ('qu', 0)]","[('ks', 1), ('«', 0), ('prev', 0), ('DS', 0), ('coli', 0), ('ত', 0), ('wa', 0), ('altra', 0), ('gest', 0), ('adel', 0)]","[('answer', 36), ('answered', 34), ('answer', 14), ('Answer', 4), ('answers', 2), ('Answer', 1), ('answering', 0), ('Maria', 0), ('Question', 0), ('{""', 0)]"
layer19,"[('Which', 86), ('which', 8), ('which', 0), ('rör', 0), ('quale', 0), ('cuales', 0), ('RL', 0), ('Wel', 0), ('↳', 0), ('Zag', 0)]","[('answer', 40), ('answered', 24), ('answer', 19), ('Answer', 4), ('answers', 3), ('Answer', 1), ('answering', 0), ('Which', 0), ('Maria', 0), ('Question', 0)]","[('right', 5), ('correct', 2), ('Duration', 1), ('aben', 0), ('ask', 0), ('option', 0), ('wrong', 0), ('incorrect', 0), ('correctly', 0), ('pr', 0)]","[('answer', 32), ('answer', 23), ('answered', 16), ('Answer', 3), ('answers', 1), ('Answer', 1), ('Maria', 0), ('Which', 0), ('wrong', 0), ('answering', 0)]"
layer20,"[('review', 85), ('review', 8), ('Review', 3), ('reviews', 0), ('recens', 0), ('rev', 0), ('rev', 0), ('check', 0), ('reu', 0), ('Check', 0)]","[('answer', 42), ('answer', 17), ('answered', 15), ('Answer', 3), ('answers', 1), ('Answer', 1), ('Which', 0), ('Maria', 0), ('answering', 0), ('question', 0)]","[('RC', 1), ('ante', 1), ('лович', 1), ('iw', 0), ('aju', 0), ('leton', 0), ('ĕ', 0), ('sv', 0), ('nal', 0), ('dk', 0)]","[('answer', 30), ('answer', 18), ('answered', 17), ('answers', 2), ('penas', 1), ('Answer', 1), ('Maria', 0), ('Answer', 0), ('Which', 0), ('{""', 0)]"
layer21,"[('Answer', 7), ('Option', 5), ('Answer', 5), ('reso', 2), ('Option', 2), ('undial', 0), ('ge', 0), ('Hinweis', 0), ('шо', 0), ('empre', 0)]","[('answer', 35), ('answer', 21), ('answered', 18), ('answers', 2), ('Answer', 2), ('Answer', 1), ('penas', 1), ('answering', 0), ('Which', 0), ('Question', 0)]","[('थ', 1), ('ächst', 0), ('Memento', 0), ('weis', 0), ('Entertain', 0), ('etta', 0), ('↳', 0), ('esia', 0), ('lu', 0), ('Wieder', 0)]","[('answer', 4), ('penas', 3), ('answer', 3), ('answered', 2), ('Maria', 1), ('{""', 1), ('Which', 1), ('quelle', 1), ('vez', 0), ('Wh', 0)]"
layer22,"[('question', 78), ('Question', 10), ('question', 5), ('Question', 4), ('Re', 0), ('questions', 0), ('re', 0), ('questions', 0), ('QUEST', 0), ('Re', 0)]","[('question', 5), ('answer', 4), ('Question', 4), ('answer', 4), ('penas', 2), ('answered', 2), ('Question', 1), ('Which', 1), ('{""', 0), ('quelle', 0)]","[('hire', 1), ('ー', 1), ('èn', 0), ('which', 0), ('incie', 0), ('olis', 0), ('cyk', 0), ('ategory', 0), ('edes', 0), ('kern', 0)]","[('penas', 6), ('question', 3), ('answer', 3), ('Question', 2), ('Which', 2), ('answer', 2), ('answered', 1), ('Maria', 1), ('quelle', 1), ('Wh', 0)]"
layer23,"[('Author', 15), ('author', 8), ('Author', 7), ('Self', 3), ('author', 2), ('autor', 2), ('LE', 1), ('ouw', 1), ('post', 1), ('autor', 1)]","[('penas', 4), ('answer', 2), ('question', 2), ('asked', 2), ('Question', 1), ('Which', 1), ('answer', 1), ('answered', 1), ('Home', 0), ('Question', 0)]","[('brie', 7), ('gate', 1), ('achiv', 1), ('refix', 1), ('consulté', 0), ('🌍', 0), ('шлен', 0), ('Setter', 0), ('lst', 0), ('kaf', 0)]","[('asked', 4), ('answer', 3), ('penas', 3), ('answer', 1), ('answered', 1), ('sak', 1), ('Question', 1), ('ask', 0), ('quelle', 0), ('Which', 0)]"
layer24,"[('Review', 99), ('review', 0), ('review', 0), ('reviews', 0), ('Re', 0), ('Re', 0), ('Rev', 0), ('recens', 0), ('recom', 0), ('Ре', 0)]","[('Review', 76), ('review', 19), ('Re', 1), ('review', 1), ('Re', 0), ('reviews', 0), ('asked', 0), ('Question', 0), ('answer', 0), ('answer', 0)]","[('док', 3), ('aa', 2), ('œuv', 1), ('Hop', 1), ('CI', 1), ('px', 0), ('ѐ', 0), ('bil', 0), ('slash', 0), ('fik', 0)]","[('Review', 69), ('review', 22), ('Re', 2), ('review', 1), ('Re', 0), ('reviews', 0), ('asked', 0), ('answer', 0), ('Question', 0), ('Which', 0)]"
layer25,"[('\n', 96), ('</s>', 1), ('https', 0), ('https', 0), ('RelativeLayout', 0), ('bil', 0), ('Which', 0), ('Amt', 0), ('arto', 0), ('esto', 0)]","[('Review', 61), ('review', 25), ('Re', 3), ('review', 1), ('Re', 0), ('reviews', 0), ('Which', 0), ('asked', 0), ('Question', 0), ('answer', 0)]","[('ferrer', 1), ('žit', 1), ('ķ', 0), ('ella', 0), ('ast', 0), ('bezeichneter', 0), ('lla', 0), ('TT', 0), ('TD', 0), ('сторія', 0)]","[('Review', 66), ('review', 22), ('Re', 2), ('review', 1), ('Re', 0), ('reviews', 0), ('answer', 0), ('answer', 0), ('Wh', 0), ('sak', 0)]"
